cruise,cast,niskin,date_time_utc,latitude,longitude,nearest_station,station_distance,depth,sample_id,replicate,alternate_sample_id,project_id,nitrate_nitrite,ammonium,phosphate,silicate,flag_nitrate_nitrite,flag_ammonium,flag_phosphate,flag_silicate
EN644,2,9,2019-08-21 00:44:24,41.024,-70.8717,L2,1.181,18,1442,a,NaN,LTER,0.148,0.709,0.581,5.731,1,1,1,1
EN644,2,9,2019-08-21 00:44:24,41.024,-70.8717,L2,1.181,18,1443,b,NaN,LTER,0.145,0.706,0.589,5.707,1,1,1,1
EN644,2,11,2019-08-21 00:46:07,41.0239,-70.8716,L2,1.193,9.8,1444,a,NaN,LTER,0.04,0.01,0.327,1.696,1,1,1,1
EN644,2,11,2019-08-21 00:46:07,41.0239,-70.8716,L2,1.193,9.8,1445,b,NaN,LTER,0.04,0.01,0.316,1.675,1,1,1,1
EN644,2,17,2019-08-21 00:48:30,41.0237,-70.8715,L2,1.213,1.8,1446,a,NaN,LTER,0.04,0.01,0.312,0.511,1,1,1,1
EN644,2,17,2019-08-21 00:48:30,41.0237,-70.8715,L2,1.213,1.8,1447,b,NaN,LTER,0.04,0.01,0.304,0.509,1,1,1,1
EN644,5,2,2019-08-21 07:42:43,40.8629,-70.8808,L3,0.214,51.7,1448,a,NaN,LTER,6.577,0.01,0.852,12.216,1,1,1,1
EN644,5,2,2019-08-21 07:42:43,40.8629,-70.8808,L3,0.214,51.7,1449,b,NaN,LTER,6.59,0.01,0.986,12.219,1,1,1,1
EN644,5,4,2019-08-21 07:45:02,40.8629,-70.8804,L3,0.244,40.9,1450,a,NaN,LTER,1.632,0.673,0.639,4.892,1,1,1,1
EN644,5,4,2019-08-21 07:45:02,40.8629,-70.8804,L3,0.244,40.9,1451,b,NaN,LTER,1.61,0.613,0.643,5.276,1,1,1,1
EN644,5,6,2019-08-21 07:47:19,40.863,-70.88,L3,0.281,30.2,1452,a,NaN,LTER,1.203,1.287,0.649,4.725,1,1,1,1
EN644,5,6,2019-08-21 07:47:19,40.863,-70.88,L3,0.281,30.2,1453,b,NaN,LTER,1.199,1.308,0.644,4.607,1,1,1,1
EN644,5,9,2019-08-21 07:49:15,40.8631,-70.8796,L3,0.309,20.1,1454,a,NaN,LTER,0.04,0.554,0.374,2.087,1,1,1,1
EN644,5,9,2019-08-21 07:49:15,40.8631,-70.8796,L3,0.309,20.1,1455,b,NaN,LTER,0.04,0.511,0.372,2.11,1,1,1,1
EN644,5,12,2019-08-21 07:51:32,40.8632,-70.8793,L3,0.341,10.7,1456,a,NaN,LTER,0.04,0.051,0.009,0.03,1,1,1,1
EN644,5,12,2019-08-21 07:51:32,40.8632,-70.8793,L3,0.341,10.7,1457,b,NaN,LTER,0.04,0.049,0.009,0.03,1,1,1,1
EN644,5,15,2019-08-21 07:53:45,40.8632,-70.8789,L3,0.371,2.6,1458,a,NaN,LTER,0.04,0.01,0.009,0.03,1,1,1,1
EN644,5,15,2019-08-21 07:53:45,40.8632,-70.8789,L3,0.371,2.6,1459,b,NaN,LTER,0.04,0.01,0.009,0.03,1,1,1,1
EN644,7,2,2019-08-21 20:34:53,40.3573,-70.8739,L6,1.038,90.9,1460,a,NaN,LTER,12.389,0.06,1.012,17.623,1,1,1,1
EN644,7,2,2019-08-21 20:34:53,40.3573,-70.8739,L6,1.038,90.9,1461,b,NaN,LTER,12.291,0.08,1.022,17.517,1,1,1,1
EN644,7,3,2019-08-21 20:38:55,40.3559,-70.8737,L6,1.155,61.4,1462,a,NaN,LTER,5.165,0.01,0.667,7.8,1,1,1,1
EN644,7,3,2019-08-21 20:38:55,40.3559,-70.8737,L6,1.155,61.4,1463,b,NaN,LTER,5.243,0.01,0.673,7.917,1,1,1,1
EN644,7,5,2019-08-21 20:41:05,40.3554,-70.874,L6,1.179,35.9,1464,a,NaN,LTER,1.36,0.122,0.432,4.488,1,4,1,1
EN644,7,5,2019-08-21 20:41:05,40.3554,-70.874,L6,1.179,35.9,1465,b,NaN,LTER,1.327,0.01,0.432,4.313,1,4,1,1
EN644,7,7,2019-08-21 20:42:48,40.3549,-70.874,L6,1.218,29.2,1466,a,NaN,LTER,0.676,0.149,0.386,4.284,1,1,1,1
EN644,7,7,2019-08-21 20:42:48,40.3549,-70.874,L6,1.218,29.2,1467,b,NaN,LTER,0.688,0.11,0.392,4.323,1,1,1,1
EN644,7,9,2019-08-21 20:44:37,40.3545,-70.874,L6,1.257,24,1468,a,NaN,LTER,0.04,0.01,0.302,3.511,1,1,1,1
EN644,7,9,2019-08-21 20:44:37,40.3545,-70.874,L6,1.257,24,1469,b,NaN,LTER,0.04,0.01,0.309,3.615,1,1,1,1
EN644,7,12,2019-08-21 20:46:48,40.354,-70.874,L6,1.297,18.1,1470,a,NaN,LTER,0.04,0.01,0.221,2.623,1,1,1,1
EN644,7,12,2019-08-21 20:46:48,40.354,-70.874,L6,1.297,18.1,1471,b,NaN,LTER,0.04,0.01,0.221,2.559,1,1,1,1
EN644,7,16,2019-08-21 20:49:27,40.3534,-70.8741,L6,1.346,11.7,1472,a,NaN,LTER,0.04,0.031,0.128,1.302,1,3,1,1
EN644,7,16,2019-08-21 20:49:27,40.3534,-70.8741,L6,1.346,11.7,1473,b,NaN,LTER,0.04,0.01,0.125,1.298,1,3,1,1
EN644,7,17,2019-08-21 20:51:08,40.3528,-70.8744,L6,1.393,2.3,1474,a,NaN,LTER,0.04,0.366,0.009,0.03,1,4,1,1
EN644,7,17,2019-08-21 20:51:08,40.3528,-70.8744,L6,1.393,2.3,1475,b,NaN,LTER,0.04,0.01,0.009,0.03,1,4,1,1
EN644,8,2,2019-08-22 00:09:22,40.2173,-70.8852,L7,1.052,126.4,1476,a,NaN,LTER,17.452,0.01,1.159,14.551,1,1,1,1
EN644,8,2,2019-08-22 00:09:22,40.2173,-70.8852,L7,1.052,126.4,1477,b,NaN,LTER,17.638,0.01,1.166,14.646,1,1,1,1
EN644,8,3,2019-08-22 00:12:05,40.2168,-70.8849,L7,1.112,80.6,1478,a,NaN,LTER,9.081,0.01,0.589,4.046,1,1,1,1
EN644,8,3,2019-08-22 00:12:05,40.2168,-70.8849,L7,1.112,80.6,1479,b,NaN,LTER,8.945,0.01,0.572,3.95,1,1,1,1
EN644,8,6,2019-08-22 00:14:46,40.216,-70.8849,L7,1.194,61.2,1480,a,NaN,LTER,6.564,0.01,0.633,6.111,1,3,1,1
EN644,8,6,2019-08-22 00:14:46,40.216,-70.8849,L7,1.194,61.2,1481,b,NaN,LTER,5.944,0.072,0.583,5.612,1,3,1,1
EN644,8,8,2019-08-22 00:16:42,40.2156,-70.885,L7,1.243,40,1482,a,NaN,LTER,4.005,0.01,0.609,5.485,1,3,1,1
EN644,8,8,2019-08-22 00:16:42,40.2156,-70.885,L7,1.243,40,1483,b,NaN,LTER,4.012,0.033,0.611,5.538,1,3,1,1
EN644,8,10,2019-08-22 00:18:24,40.215,-70.8852,L7,1.307,29.7,1484,a,NaN,LTER,0.355,0.01,0.376,1.712,1,1,1,1
EN644,8,10,2019-08-22 00:18:24,40.215,-70.8852,L7,1.307,29.7,1485,b,NaN,LTER,0.366,0.01,0.375,1.735,1,1,1,1
EN644,8,13,2019-08-22 00:20:13,40.2146,-70.8852,L7,1.358,18.5,1486,a,NaN,LTER,0.04,0.01,0.012,0.438,1,1,3,1
EN644,8,13,2019-08-22 00:20:13,40.2146,-70.8852,L7,1.358,18.5,1487,b,NaN,LTER,0.04,0.01,0.009,0.437,1,1,3,1
EN644,8,15,2019-08-22 00:22:14,40.2142,-70.885,L7,1.396,10.2,1488,a,NaN,LTER,0.04,0.01,0.009,0.28,1,1,1,1
EN644,8,15,2019-08-22 00:22:14,40.2142,-70.885,L7,1.396,10.2,1489,b,NaN,LTER,0.04,0.01,0.009,0.324,1,1,1,1
EN644,8,21,2019-08-22 00:25:03,40.2135,-70.8844,L7,1.473,4.3,1490,a,NaN,LTER,0.04,0.01,0.009,0.351,1,1,1,1
EN644,8,21,2019-08-22 00:25:03,40.2135,-70.8844,L7,1.473,4.3,1491,b,NaN,LTER,0.04,0.01,0.009,0.418,1,1,1,1
EN644,9,1,2019-08-22 04:31:06,40.1224,-70.7814,L8,1.682,126.5,1492,a,NaN,LTER,16.162,0.01,0.972,8.387,1,1,1,1
EN644,9,1,2019-08-22 04:31:06,40.1224,-70.7814,L8,1.682,126.5,1493,b,NaN,LTER,16.06,0.01,0.959,8.18,1,1,1,1
EN644,9,2,2019-08-22 04:33:38,40.1212,-70.7811,L8,1.798,111.5,1494,a,NaN,LTER,14.025,0.01,0.795,5.397,1,1,1,1
EN644,9,2,2019-08-22 04:33:38,40.1212,-70.7811,L8,1.798,111.5,1495,b,NaN,LTER,14.019,0.01,0.798,5.392,1,1,1,1
EN644,9,3,2019-08-22 04:36:32,40.1199,-70.7807,L8,1.924,90.1,1496,a,NaN,LTER,12.889,0.01,0.729,5.032,1,1,1,1
EN644,9,3,2019-08-22 04:36:32,40.1199,-70.7807,L8,1.924,90.1,1497,b,NaN,LTER,12.749,0.01,0.729,4.825,1,1,1,1
EN644,9,5,2019-08-22 04:39:10,40.1189,-70.7801,,NaN,75.5,1498,a,NaN,LTER,0.04,0.01,0.009,0.322,2,2,2,2
EN644,9,8,2019-08-22 04:44:10,40.1169,-70.7797,,NaN,49.4,1500,a,NaN,LTER,1.885,0.062,0.187,1.735,2,2,2,2
EN644,9,13,2019-08-22 04:47:04,40.1158,-70.7792,u9a,1.985,31.3,1502,a,NaN,LTER,0.04,0.01,0.009,0.74,1,1,1,1
EN644,9,13,2019-08-22 04:47:04,40.1158,-70.7792,u9a,1.985,31.3,1503,b,NaN,LTER,0.04,0.01,0.009,0.824,1,1,1,1
EN644,9,14,2019-08-22 04:50:15,40.1146,-70.7788,u9a,1.85,15.1,1504,a,NaN,LTER,0.04,0.01,0.009,0.535,1,1,1,3
EN644,9,14,2019-08-22 04:50:15,40.1146,-70.7788,u9a,1.85,15.1,1505,b,NaN,LTER,0.04,0.01,0.009,0.33,1,1,1,3
EN644,9,18,2019-08-22 04:52:25,40.1141,-70.7783,u9a,1.787,4.7,1506,a,NaN,LTER,0.04,0.094,0.009,0.364,1,1,1,1
EN644,9,18,2019-08-22 04:52:25,40.1141,-70.7783,u9a,1.787,4.7,1507,b,NaN,LTER,0.04,0.072,0.009,0.303,1,1,1,1
EN644,12,2,2019-08-22 13:04:42,40.0919,-70.8889,L9,0.853,146,1508,a,NaN,LTER,15.739,0.019,0.948,7.728,1,3,1,1
EN644,12,2,2019-08-22 13:04:42,40.0919,-70.8889,L9,0.853,146,1509,b,NaN,LTER,13.284,0.085,0.846,6.648,1,3,1,1
EN644,12,3,2019-08-22 13:07:24,40.0916,-70.8894,L9,0.907,110.6,1510,a,NaN,LTER,13.639,0.01,0.779,5.107,1,1,1,1
EN644,12,3,2019-08-22 13:07:24,40.0916,-70.8894,L9,0.907,110.6,1511,b,NaN,LTER,13.656,0.01,0.784,5.078,1,1,1,1
EN644,12,5,2019-08-22 13:09:51,40.0913,-70.8895,L9,0.941,85.6,1512,a,NaN,LTER,11.399,0.01,0.639,3.981,1,1,1,1
EN644,12,5,2019-08-22 13:09:51,40.0913,-70.8895,L9,0.941,85.6,1513,b,NaN,LTER,11.394,0.01,0.641,3.96,1,1,1,1
EN644,12,7,2019-08-22 13:12:35,40.0909,-70.8902,L9,1.007,59.7,1514,a,NaN,LTER,8.617,0.01,0.491,3.098,1,1,1,1
EN644,12,7,2019-08-22 13:12:35,40.0909,-70.8902,L9,1.007,59.7,1515,b,NaN,LTER,8.632,0.01,0.497,3.096,1,1,1,1
EN644,12,10,2019-08-22 13:15:22,40.0904,-70.8914,L9,1.116,45.7,1516,a,NaN,LTER,3.213,0.01,0.198,1.798,1,3,1,1
EN644,12,10,2019-08-22 13:15:22,40.0904,-70.8914,L9,1.116,45.7,1517,b,NaN,LTER,3.261,0.026,0.196,1.795,1,3,1,1
EN644,12,13,2019-08-22 13:18:05,40.0902,-70.8922,L9,1.18,30.2,1518,a,NaN,LTER,0.04,0.01,0.009,0.62,1,3,1,1
EN644,12,13,2019-08-22 13:18:05,40.0902,-70.8922,L9,1.18,30.2,1519,b,NaN,LTER,0.04,0.072,0.009,0.593,1,3,1,1
EN644,12,15,2019-08-22 13:21:36,40.0895,-70.8935,L9,1.309,20.4,1520,a,NaN,LTER,0.04,0.01,0.009,0.563,1,3,1,1
EN644,12,15,2019-08-22 13:21:36,40.0895,-70.8935,L9,1.309,20.4,1521,b,NaN,LTER,0.04,0.033,0.009,0.541,1,3,1,1
EN644,12,16,2019-08-22 13:23:13,40.089,-70.8945,L9,1.405,10.9,1522,a,NaN,LTER,0.04,0.031,0.009,0.333,1,4,1,1
EN644,12,16,2019-08-22 13:23:13,40.089,-70.8945,L9,1.405,10.9,1523,b,NaN,LTER,0.04,0.139,0.009,0.309,1,4,1,1
EN644,12,18,2019-08-22 13:25:24,40.0886,-70.8955,L9,1.503,2.4,1524,a,NaN,LTER,0.04,0.352,0.009,0.076,3,4,1,3
EN644,12,18,2019-08-22 13:25:24,40.0886,-70.8955,L9,1.503,2.4,1525,b,NaN,LTER,0.072,0.094,0.009,0.143,3,4,1,3
EN644,13,2,2019-08-22 17:12:00,39.9359,-70.8857,L10,0.5,300.4,1528,a,NaN,LTER,24.866,0.021,1.544,13.247,1,3,1,1
EN644,13,2,2019-08-22 17:12:00,39.9359,-70.8857,L10,0.5,300.4,1529,b,NaN,LTER,24.833,0.033,1.55,13.227,1,3,1,1
EN644,13,3,2019-08-22 17:15:39,39.9355,-70.8854,L10,0.527,200.3,1530,a,NaN,LTER,20.34,0.335,1.223,8.822,1,1,1,1
EN644,13,3,2019-08-22 17:15:39,39.9355,-70.8854,L10,0.527,200.3,1531,b,NaN,LTER,20.298,0.385,1.232,8.821,1,1,1,1
EN644,13,5,2019-08-22 17:19:48,39.9351,-70.8853,L10,0.57,100.5,1532,a,NaN,LTER,12.169,0.44,0.698,4.286,1,1,1,1
EN644,13,5,2019-08-22 17:19:48,39.9351,-70.8853,L10,0.57,100.5,1533,b,NaN,LTER,12.207,0.463,0.692,4.26,1,1,1,1
EN644,13,8,2019-08-22 17:22:41,39.9348,-70.8852,L10,0.601,53.5,1534,a,NaN,LTER,0.93,0.587,0.069,0.974,1,1,1,1
EN644,13,8,2019-08-22 17:22:41,39.9348,-70.8852,L10,0.601,53.5,1535,b,NaN,LTER,0.955,0.614,0.074,0.978,1,1,1,1
EN644,13,13,2019-08-22 17:25:14,39.9345,-70.8851,L10,0.628,27.1,1536,a,NaN,LTER,0.04,0.641,0.009,0.53,1,1,1,1
EN644,13,13,2019-08-22 17:25:14,39.9345,-70.8851,L10,0.628,27.1,1537,b,NaN,LTER,0.04,0.453,0.009,0.538,1,1,1,1
EN644,13,14,2019-08-22 17:26:51,39.9343,-70.885,L10,0.645,15.4,1538,a,NaN,LTER,0.04,0.581,0.009,0.333,1,1,1,1
EN644,13,14,2019-08-22 17:26:51,39.9343,-70.885,L10,0.645,15.4,1539,b,NaN,LTER,0.04,0.658,0.009,0.333,1,1,1,1
EN644,13,18,2019-08-22 17:28:58,39.9342,-70.8849,L10,0.663,3,1526,a,NaN,LTER,0.04,0.05,0.009,0.314,1,1,1,1
EN644,13,18,2019-08-22 17:28:58,39.9342,-70.8849,L10,0.663,3,1527,b,NaN,LTER,0.04,0.044,0.009,0.3,1,1,1,1
EN644,17,1,2019-08-23 01:33:43,39.7622,-70.879,L11,1.286,501.5,1540,a,NaN,LTER,22.757,0.71,1.456,13.374,1,1,1,1
EN644,17,1,2019-08-23 01:33:43,39.7622,-70.879,L11,1.286,501.5,1541,b,NaN,LTER,22.927,0.68,1.456,13.416,1,1,1,1
EN644,17,2,2019-08-23 01:39:10,39.761,-70.8787,L11,1.42,349.9,1542,a,NaN,LTER,24.776,0.761,1.536,12.936,1,1,1,1
EN644,17,2,2019-08-23 01:39:10,39.761,-70.8787,L11,1.42,349.9,1543,b,NaN,LTER,24.974,0.843,1.558,13.118,1,1,1,1
EN644,17,3,2019-08-23 01:43:58,39.7601,-70.8781,L11,1.535,200.7,1544,a,NaN,LTER,16.66,0.01,0.988,6.766,1,1,1,1
EN644,17,3,2019-08-23 01:43:58,39.7601,-70.8781,L11,1.535,200.7,1545,b,NaN,LTER,16.666,0.01,0.983,6.704,1,1,1,1
EN644,17,4,2019-08-23 01:47:27,39.7592,-70.8779,L11,1.63,90.2,1546,a,NaN,LTER,7.969,0.01,0.423,2.62,1,1,1,1
EN644,17,4,2019-08-23 01:47:27,39.7592,-70.8779,L11,1.63,90.2,1547,b,NaN,LTER,7.973,0.01,0.429,2.636,1,1,1,1
EN644,17,7,2019-08-23 01:49:26,39.7587,-70.8777,L11,1.687,70.5,1548,a,NaN,LTER,7.068,0.01,0.347,2.224,1,1,1,1
EN644,17,7,2019-08-23 01:49:26,39.7587,-70.8777,L11,1.687,70.5,1549,b,NaN,LTER,7.036,0.01,0.349,2.202,1,1,1,1
EN644,17,10,2019-08-23 01:51:13,39.7583,-70.8775,L11,1.739,52.8,1550,a,NaN,LTER,3.832,0.01,0.166,1.293,1,1,1,1
EN644,17,10,2019-08-23 01:51:13,39.7583,-70.8775,L11,1.739,52.8,1551,b,NaN,LTER,3.819,0.01,0.157,1.351,1,1,1,1
EN644,17,14,2019-08-23 01:53:57,39.7578,-70.8773,L11,1.799,20.1,1552,a,NaN,LTER,0.04,0.052,0.009,0.576,1,3,1,1
EN644,17,14,2019-08-23 01:53:57,39.7578,-70.8773,L11,1.799,20.1,1553,b,NaN,LTER,0.04,0.01,0.009,0.56,1,3,1,1
EN644,17,18,2019-08-23 01:56:03,39.7576,-70.8766,L11,1.83,2.3,1554,a,NaN,LTER,0.04,0.01,0.009,0.323,1,1,1,1
EN644,17,18,2019-08-23 01:56:03,39.7576,-70.8766,L11,1.83,2.3,1555,b,NaN,LTER,0.04,0.01,0.009,0.314,1,1,1,1
EN644,22,2,2019-08-24 02:58:15,40.5138,-70.8833,L5,0.051,71.1,1556,a,NaN,LTER,8.577,0.01,0.879,19.273,1,1,1,1
EN644,22,2,2019-08-24 02:58:15,40.5138,-70.8833,L5,0.051,71.1,1557,b,NaN,LTER,8.577,0.01,0.888,19.282,1,1,1,1
EN644,22,4,2019-08-24 03:00:53,40.5142,-70.8835,L5,0.097,45.3,1558,a,NaN,LTER,5.732,0.01,0.747,8.727,1,1,1,1
EN644,22,4,2019-08-24 03:00:53,40.5142,-70.8835,L5,0.097,45.3,1559,b,NaN,LTER,5.653,0.01,0.735,8.579,1,1,1,1
EN644,22,6,2019-08-24 03:02:56,40.5145,-70.8837,L5,0.135,30.4,1560,a,NaN,LTER,4.946,0.01,0.706,8.243,1,1,1,1
EN644,22,6,2019-08-24 03:02:56,40.5145,-70.8837,L5,0.135,30.4,1561,b,NaN,LTER,4.945,0.01,0.705,8.196,1,1,1,1
EN644,22,9,2019-08-24 03:04:45,40.5147,-70.8839,L5,0.166,21.3,1562,a,NaN,LTER,0.927,0.388,0.37,2.356,1,1,1,1
EN644,22,9,2019-08-24 03:04:45,40.5147,-70.8839,L5,0.166,21.3,1563,b,NaN,LTER,0.916,0.395,0.366,2.38,1,1,1,1
EN644,22,14,2019-08-24 03:08:01,40.5152,-70.8841,L5,0.226,13.1,1564,a,NaN,LTER,0.04,0.319,0.083,0.208,1,1,1,1
EN644,22,14,2019-08-24 03:08:01,40.5152,-70.8841,L5,0.226,13.1,1565,b,NaN,LTER,0.04,0.281,0.083,0.259,1,1,1,1
EN644,22,18,2019-08-24 03:10:41,40.5158,-70.8844,L5,0.29,2.2,1566,a,NaN,LTER,0.04,0.028,0.009,0.136,1,1,1,3
EN644,22,18,2019-08-24 03:10:41,40.5158,-70.8844,L5,0.29,2.2,1567,b,NaN,LTER,0.04,0.035,0.009,0.03,1,1,1,3
EN644,23,2,2019-08-24 05:21:10,40.6975,-70.8979,L4,1.238,61.8,1568,a,NaN,LTER,8.812,0.01,0.968,22.052,1,1,1,1
EN644,23,2,2019-08-24 05:21:10,40.6975,-70.8979,L4,1.238,61.8,1569,b,NaN,LTER,8.863,0.01,0.961,22.104,1,1,1,1
EN644,23,3,2019-08-24 05:22:56,40.6976,-70.8984,L4,1.278,49.8,1570,a,NaN,LTER,8.301,0.01,0.945,17.986,1,1,1,1
EN644,23,3,2019-08-24 05:22:56,40.6976,-70.8984,L4,1.278,49.8,1571,b,NaN,LTER,8.231,0.01,0.937,17.881,1,1,1,1
EN644,23,5,2019-08-24 05:26:06,40.6978,-70.8992,L4,1.35,30.3,1572,a,NaN,LTER,0.04,0.459,0.261,1.809,1,1,1,1
EN644,23,5,2019-08-24 05:26:06,40.6978,-70.8992,L4,1.35,30.3,1573,b,NaN,LTER,0.04,0.43,0.26,1.865,1,1,1,1
EN644,23,10,2019-08-24 05:29:08,40.698,-70.9001,L4,1.425,17.7,1574,a,NaN,LTER,0.04,0.508,0.139,0.615,1,1,1,1
EN644,23,10,2019-08-24 05:29:08,40.698,-70.9001,L4,1.425,17.7,1575,b,NaN,LTER,0.04,0.559,0.134,0.575,1,1,1,1
EN644,23,13,2019-08-24 05:31:58,40.698,-70.9009,L4,1.491,12.2,1576,a,NaN,LTER,0.04,0.235,0.016,0.039,1,1,1,3
EN644,23,13,2019-08-24 05:31:58,40.698,-70.9009,L4,1.491,12.2,1577,b,NaN,LTER,0.04,0.224,0.02,0.136,1,1,1,3
EN644,23,18,2019-08-24 05:34:24,40.698,-70.9016,L4,1.549,3.5,1578,a,NaN,LTER,0.04,0.414,0.009,0.03,1,4,1,1
EN644,23,18,2019-08-24 05:34:24,40.698,-70.9016,L4,1.549,3.5,1579,b,NaN,LTER,0.04,0.041,0.009,0.03,1,4,1,1
EN644,29,2,2019-08-25 04:26:18,41.3182,-70.5852,MVCO,1.721,15.2,1580,a,NaN,LTER,0.04,0.01,0.311,0.403,1,1,1,1
EN644,29,2,2019-08-25 04:26:18,41.3182,-70.5852,MVCO,1.721,15.2,1581,b,NaN,LTER,0.04,0.01,0.309,0.399,1,1,1,1
EN644,29,4,2019-08-25 04:27:49,41.3185,-70.5857,MVCO,1.746,6.6,1582,a,NaN,LTER,0.04,0.01,0.281,0.127,1,1,1,1
EN644,29,4,2019-08-25 04:27:49,41.3185,-70.5857,MVCO,1.746,6.6,1583,b,NaN,LTER,0.04,0.01,0.281,0.124,1,1,1,1
EN644,29,8,2019-08-25 04:29:26,41.3187,-70.5861,MVCO,1.767,3.7,1584,a,NaN,LTER,0.04,0.032,0.276,0.054,1,1,1,1
EN644,29,8,2019-08-25 04:29:26,41.3187,-70.5861,MVCO,1.767,3.7,1585,b,NaN,LTER,0.04,0.036,0.287,0.063,1,1,1,1
AR38,3,1,2019-09-20 22:12:13,40.8627,-70.8828,L3,0.081,49.6,1587,a,NaN,JP,8.337,0.01,0.867,17.267,1,1,1,1
AR38,3,1,2019-09-20 22:12:13,40.8627,-70.8828,L3,0.081,49.6,1588,b,NaN,JP,7.592,0.01,0.812,15.836,1,1,1,1
AR38,3,3,2019-09-20 22:14:00,40.8627,-70.8828,L3,0.081,38.9,1589,a,NaN,JP,1.794,0.01,0.246,4.153,1,1,1,1
AR38,3,3,2019-09-20 22:14:00,40.8627,-70.8828,L3,0.081,38.9,1590,b,NaN,JP,1.556,0.01,0.222,3.709,1,1,1,1
AR38,3,5,2019-09-20 22:15:47,40.8627,-70.8828,L3,0.081,30.2,1591,a,NaN,JP,0.04,0.01,0.098,1.061,1,1,3,3
AR38,3,5,2019-09-20 22:15:47,40.8627,-70.8828,L3,0.081,30.2,1592,b,NaN,JP,0.04,0.01,0.057,0.592,1,1,3,3
AR38,3,8,2019-09-20 22:17:15,40.8627,-70.8828,L3,0.081,19.8,1593,a,NaN,JP,0.04,0.01,0.059,0.541,1,1,1,1
AR38,3,8,2019-09-20 22:17:15,40.8627,-70.8828,L3,0.081,19.8,1594,b,NaN,JP,0.04,0.01,0.056,0.535,1,1,1,1
AR38,3,10,2019-09-20 22:18:48,40.8627,-70.8828,L3,0.081,2.3,1595,a,NaN,JP,0.04,0.01,0.05,0.645,1,1,1,1
AR38,3,10,2019-09-20 22:18:48,40.8627,-70.8828,L3,0.081,2.3,1596,b,NaN,JP,0.04,0.01,0.05,0.635,1,1,1,1
AR38,4,1,2019-09-20 23:30:17,40.781,-70.8835,,NaN,51.7,1597,a,NaN,JP,6.961,0.01,0.626,14.032,3,3,3,3
AR38,4,1,2019-09-20 23:30:17,40.781,-70.8835,,NaN,51.7,1598,b,NaN,JP,4.489,0.066,0.409,9.708,3,3,3,3
AR38,4,4,2019-09-20 23:33:38,40.781,-70.8835,,NaN,45.7,1599,a,NaN,JP,1.885,0.254,0.208,4.21,3,4,3,3
AR38,4,4,2019-09-20 23:33:38,40.781,-70.8835,,NaN,45.7,1600,b,NaN,JP,3.342,0.01,0.369,6.863,3,4,3,3
AR38,4,6,2019-09-20 23:36:31,40.781,-70.8835,,NaN,38.6,1601,a,NaN,JP,0.712,0.01,0.208,2.723,1,1,1,1
AR38,4,6,2019-09-20 23:36:31,40.781,-70.8835,,NaN,38.6,1602,b,NaN,JP,0.796,0.01,0.223,3.246,1,1,1,1
AR38,4,8,2019-09-20 23:38:27,40.781,-70.8835,,NaN,15.5,1603,a,NaN,JP,0.057,0.139,0.112,1.114,3,4,3,3
AR38,4,8,2019-09-20 23:38:27,40.781,-70.8835,,NaN,15.5,1604,b,NaN,JP,0.306,0.01,0.19,2.381,3,4,3,3
AR38,4,10,2019-09-20 23:40:13,40.781,-70.8835,,NaN,7.5,1605,a,NaN,JP,0.04,0.01,0.12,1.296,3,1,3,3
AR38,4,10,2019-09-20 23:40:13,40.781,-70.8835,,NaN,7.5,1606,b,NaN,JP,0.135,0.01,0.166,2.16,3,1,3,3
AR38,5,1,2019-09-21 00:40:45,40.6958,-70.8842,L4,0.121,59.4,1607,a,NaN,JP,5.698,0.01,0.511,11.524,3,1,3,1
AR38,5,1,2019-09-21 00:40:45,40.6958,-70.8842,L4,0.121,59.4,1608,b,NaN,JP,7.734,0.01,0.693,14.901,3,1,3,1
AR38,5,3,2019-09-21 00:42:58,40.6958,-70.8842,L4,0.121,48.7,1609,a,NaN,JP,6.925,0.01,0.633,12.634,1,1,1,1
AR38,5,3,2019-09-21 00:42:58,40.6958,-70.8842,L4,0.121,48.7,1610,b,NaN,JP,6.738,0.01,0.621,12.306,1,1,1,1
AR38,5,5,2019-09-21 00:45:09,40.6958,-70.8842,L4,0.121,29.2,1611,a,NaN,JP,0.46,0.01,0.158,2.112,1,1,1,1
AR38,5,5,2019-09-21 00:45:09,40.6958,-70.8842,L4,0.121,29.2,1612,b,NaN,JP,0.47,0.01,0.159,2.187,1,1,1,1
AR38,5,9,2019-09-21 00:47:01,40.6958,-70.8842,L4,0.121,12.2,1613,a,NaN,JP,0.103,0.01,0.142,2.176,3,1,1,1
AR38,5,9,2019-09-21 00:47:01,40.6958,-70.8842,L4,0.121,12.2,1614,b,NaN,JP,0.056,0.01,0.123,1.797,3,1,1,1
AR38,5,11,2019-09-21 00:48:17,40.6958,-70.8842,L4,0.121,7,1615,a,NaN,JP,0.097,0.01,0.144,2.236,1,1,1,1
AR38,5,11,2019-09-21 00:48:17,40.6958,-70.8842,L4,0.121,7,1616,b,NaN,JP,0.096,0.01,0.166,2.545,1,1,1,1
AR38,7,1,2019-09-21 02:59:17,40.5147,-70.8835,L5,0.153,70.7,1617,a,NaN,JP,8.034,0.01,0.712,12.165,1,1,1,1
AR38,7,1,2019-09-21 02:59:17,40.5147,-70.8835,L5,0.153,70.7,1618,b,NaN,JP,7.595,0.01,0.676,11.679,1,1,1,1
